Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1100683974899363840,Michael Cohen was one of many lawyers who represented me (unfortunately). He had other clients also. He was just disbarred by the State Supreme Court for lying &amp; fraud. He did bad things unrelated to Trump. He is lying in order to reduce his prison time. Using Crooked’s lawyer!,Donald J. Trump,realDonaldTrump,Wed Feb 27 09:08:03 +0000 2019,132445,32509,English,Twitter for iPhone,Tweet,,0,0,0
1100687085999132672,"Fiat Chrysler will be adding more than 6,500 JOBS in Michigan (Detroit area), doubling its hourly workforce as part of a 4.5 Billion Dollar investment. Thank you Fiat Chrysler. They are all coming back to the USA, it’s where the action is!",Donald J. Trump,realDonaldTrump,Wed Feb 27 09:20:25 +0000 2019,122905,26464,English,Twitter for iPhone,Tweet,,0,0,0
1100693519491100672,"All false reporting (guessing) on my intentions with respect to North Korea. Kim Jong Un and I will try very hard to work something out on Denuclearization &amp; then making North Korea an Economic Powerhouse. I believe that China, Russia, Japan &amp; South Korea will be very helpful!",Donald J. Trump,realDonaldTrump,Wed Feb 27 09:45:59 +0000 2019,101837,22568,English,Twitter for iPhone,Tweet,,0,0,0
1100778641154289674,https://t.co/t6egb4Neir,Donald J. Trump,realDonaldTrump,Wed Feb 27 15:24:14 +0000 2019,0,9639,Undetermined,Twitter for iPhone,Retweet,Video,0,0,0
1100778650637684737,https://t.co/Wo4C4hsP43,Donald J. Trump,realDonaldTrump,Wed Feb 27 15:24:16 +0000 2019,0,12108,Undetermined,Twitter for iPhone,Retweet,Video,0,0,0
1100781840623751169,Great meetings and dinner tonight in Vietnam with Kim Jong Un of North Korea. Very good dialogue. Resuming tomorrow!,Donald J. Trump,realDonaldTrump,Wed Feb 27 15:36:56 +0000 2019,128334,22636,English,Twitter for iPhone,Tweet,,0,0,0
1100782208518946817,"Great meeting and dinner with Kim Jong Un in Hanoi, Vietnam tonight. Looking forward to continuing our discussions tomorrow! #HanoiSummit https://t.co/J3x6lUGzjS",Donald J. Trump,realDonaldTrump,Wed Feb 27 15:38:24 +0000 2019,99782,23139,English,Twitter for iPhone,Tweet,Video,0,1,0
1100794073462394880,Michael Cohen was one of many lawyers who represented me (unfortunately). He had other clients also. He was just disbarred by the State Supreme Court for lying &amp; fraud. He did bad things unrelated to Trump. He is lying in order to reduce his prison time. Using Crooked’s lawyer!,Donald J. Trump,realDonaldTrump,Wed Feb 27 16:25:33 +0000 2019,0,32509,English,Twitter for iPhone,Retweet,,0,0,0
1101061959691059201,"President @realDonaldTrump and @SecPompeo participate in a Press Conference in Hanoi, Vietnam, on February 28, 2019. https://t.co/qgKX4cbuMd",Donald J. Trump,realDonaldTrump,Thu Feb 28 10:10:02 +0000 2019,0,12066,English,Twitter for iPhone,Retweet,Video,0,0,2
1101065802067861505,"THANK YOU to our generous hosts in Hanoi this week: President Trong, Prime Minister Phuc, and the wonderful people of Vietnam! https://t.co/AMqF0dfRhP",Donald J. Trump,realDonaldTrump,Thu Feb 28 10:25:18 +0000 2019,140906,27042,English,Twitter for iPhone,Tweet,Video,0,0,0
